latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-8.15314,25.07234,325.04,1.11,1.05,2025-06-10,1314,A,78,6.1NRT,303.15,17.7,D
-13.88301,27.69995,321.01,1.31,1.14,2025-06-10,1314,A,76,6.1NRT,299.24,19.31,D
-8.15462,25.06259,325.44,1.11,1.05,2025-06-10,1314,A,78,6.1NRT,301.9,18.17,D
-12.89798,33.30117,313.14,3.62,1.78,2025-06-10,1314,A,65,6.1NRT,297.83,41.85,D
-8.67426,21.51517,325.93,1.08,1.04,2025-06-10,1314,A,63,6.1NRT,303.62,17.33,D
-12.90392,33.26891,312.14,3.6,1.78,2025-06-10,1314,A,63,6.1NRT,296.75,39.13,D
-8.67561,21.50559,369.04,1.08,1.04,2025-06-10,1314,A,100,6.1NRT,304.69,118.32,D
-14.70749,21.83928,311.57,1.2,1.09,2025-06-10,1314,A,55,6.1NRT,299.49,8.29,D
-9.17948,17.80964,325.33,1.9,1.35,2025-06-10,1314,A,80,6.1NRT,298.8,45.85,D
-13.03459,32.14539,327.6,2.91,1.63,2025-06-10,1314,A,82,6.1NRT,294.81,93.6,D
-9.41413,15.98769,322.85,2.69,1.57,2025-06-10,1314,A,70,6.1NRT,295.66,59.02,D
-13.82758,27.47099,309.61,1.27,1.12,2025-06-10,1314,A,55,6.1NRT,297.94,5.14,D
-9.4171,15.96416,360.14,2.7,1.57,2025-06-10,1314,A,100,6.1NRT,297.95,340.87,D
-7.66582,28.11373,319.4,1.78,1.31,2025-06-10,1314,A,59,6.1NRT,301.3,19.33,D
-7.73834,27.6637,322.97,1.64,1.26,2025-06-10,1314,A,76,6.1NRT,300.68,27.66,D
-15.08119,18.4741,306.82,2.09,1.41,2025-06-10,1314,A,55,6.1NRT,296.72,12.28,D
-7.74066,27.64923,329.37,1.64,1.26,2025-06-10,1314,A,78,6.1NRT,299.02,43.26,D
-13.77418,27.61579,314.99,1.3,1.13,2025-06-10,1314,A,69,6.1NRT,299.52,10.91,D
-8.07934,25.493,320.72,1.17,1.08,2025-06-10,1314,A,72,6.1NRT,300.97,13.85,D
-14.1159,25.41565,322.29,1.03,1.01,2025-06-10,1314,A,79,6.1NRT,296.31,15.37,D
-14.11729,25.40641,348,1.03,1.01,2025-06-10,1314,A,95,6.1NRT,300.11,55.4,D
-8.08093,25.48269,320.44,1.17,1.08,2025-06-10,1314,A,72,6.1NRT,302.46,13.89,D
-13.76427,27.61411,325.48,1.3,1.13,2025-06-10,1314,A,81,6.1NRT,299.81,25.77,D
-8.17483,24.86743,319,1.09,1.04,2025-06-10,1314,A,70,6.1NRT,299.57,12.01,D
-14.1084,25.40498,319.43,1.03,1.01,2025-06-10,1314,A,76,6.1NRT,297.68,12.76,D
-8.18352,24.81007,313.37,1.08,1.04,2025-06-10,1314,A,57,6.1NRT,299.64,6.48,D
-8.6665,21.50424,318.38,1.08,1.04,2025-06-10,1314,A,24,6.1NRT,300.41,10.09,D
-14.08501,25.43918,309.05,1.03,1.01,2025-06-10,1314,A,57,6.1NRT,297.68,4.3,D
-14.08641,25.42991,312.72,1.03,1.01,2025-06-10,1314,A,66,6.1NRT,298.39,6.99,D
-9.14389,17.98985,311.62,1.84,1.33,2025-06-10,1314,A,48,6.1NRT,297.29,11.34,D
-9.14601,17.97367,317.17,1.85,1.33,2025-06-10,1314,A,70,6.1NRT,297.48,23.57,D
-14.07611,25.43775,308.87,1.03,1.01,2025-06-10,1314,A,29,6.1NRT,297.45,3.91,D
-9.26244,17.07458,312.55,2.19,1.43,2025-06-10,1314,A,61,6.1NRT,297.02,21.19,D
-13.68294,27.86139,333.28,1.35,1.15,2025-06-10,1314,A,33,6.1NRT,301.08,38.04,D
-9.26991,17.01632,317.07,2.21,1.44,2025-06-10,1314,A,70,6.1NRT,296.04,33.93,D
-12.94307,32.03696,313.64,2.87,1.62,2025-06-10,1314,A,52,6.1NRT,299.36,24.29,D
-13.96516,25.79731,309.83,1.06,1.03,2025-06-10,1314,A,54,6.1NRT,297.95,5.23,D
-9.3056,16.73673,312.29,2.33,1.48,2025-06-10,1314,A,60,6.1NRT,295.76,23.5,D
-13.96661,25.78782,320.38,1.05,1.03,2025-06-10,1314,A,77,6.1NRT,297.98,14.91,D
-9.41233,15.88986,318.61,2.74,1.58,2025-06-10,1314,A,51,6.1NRT,292.98,43.97,D
-7.77466,27.3676,335.96,1.56,1.23,2025-06-10,1314,A,87,6.1NRT,300.22,57.45,D
-14.20407,24.00293,321.33,1,1,2025-06-10,1314,A,77,6.1NRT,300.83,14.07,D
-7.77683,27.35408,335.65,1.55,1.23,2025-06-10,1314,A,87,6.1NRT,299.06,55.9,D
-14.20537,23.99387,339.31,1.01,1,2025-06-10,1314,A,90,6.1NRT,301.68,37.72,D
-8.73852,20.92166,314.7,1.15,1.07,2025-06-10,1314,A,67,6.1NRT,295.95,9.7,D
-9.20515,17.423,313.18,2.04,1.39,2025-06-10,1314,A,56,6.1NRT,298.68,13.72,D
-13.93637,25.13928,307.73,1.02,1.01,2025-06-10,1314,A,54,6.1NRT,294.08,5.33,D
-9.28493,16.79607,320.35,2.3,1.47,2025-06-10,1314,A,74,6.1NRT,295.17,46.78,D
-9.29263,16.73507,311.77,2.33,1.48,2025-06-10,1314,A,58,6.1NRT,295.66,22.31,D
-12.94632,31.20678,306.38,2.48,1.52,2025-06-10,1314,A,34,6.1NRT,295.09,19,D
-9.3984,15.88816,320.12,2.74,1.58,2025-06-10,1314,A,62,6.1NRT,294.1,50.79,D
-14.10956,23.50046,310.99,1.02,1.01,2025-06-10,1314,A,50,6.1NRT,296.99,4.96,D
-14.03475,23.44571,307.2,1.02,1.01,2025-06-10,1314,A,47,6.1NRT,289.42,4.64,D
-9.25948,16.89451,340.69,2.26,1.46,2025-06-10,1314,A,91,6.1NRT,297.07,131.53,D
-14.23946,20.67689,312.92,1.39,1.17,2025-06-10,1314,A,66,6.1NRT,299.19,11.25,D
-7.77052,27.37498,314.37,1.56,1.23,2025-06-10,1314,A,56,6.1NRT,298.96,11.37,D
-7.77259,27.36147,332.04,1.56,1.23,2025-06-10,1314,A,84,6.1NRT,299.84,47.09,D
-13.90161,22.88689,313.78,1.06,1.03,2025-06-10,1314,A,68,6.1NRT,295.58,6.02,D
-14.2147,20.40628,312.23,1.45,1.19,2025-06-10,1314,A,68,6.1NRT,298.08,14.68,D
-7.77467,27.34787,310.94,1.55,1.23,2025-06-10,1314,A,27,6.1NRT,295.57,5.32,D
-14.18523,20.46795,326.36,1.44,1.19,2025-06-10,1314,A,83,6.1NRT,300.22,35.08,D
-8.10653,25.15005,325.49,1.12,1.06,2025-06-10,1314,A,77,6.1NRT,304.84,16.37,D
-14.18691,20.45515,314.53,1.44,1.19,2025-06-10,1314,A,71,6.1NRT,299.63,15.12,D
-8.24404,24.22256,326.52,1.04,1.02,2025-06-10,1314,A,76,6.1NRT,292.62,21.56,D
-8.24539,24.21342,321.17,1.04,1.02,2025-06-10,1314,A,44,6.1NRT,292.49,15.94,D
-14.31271,19.21358,307.33,1.78,1.31,2025-06-10,1314,A,54,6.1NRT,295.46,11.56,D
-8.41143,23.08158,327.76,1,1,2025-06-10,1314,A,77,6.1NRT,292.73,21.34,D
-14.31472,19.19746,309.59,1.79,1.31,2025-06-10,1314,A,63,6.1NRT,294.94,15.7,D
-8.41272,23.07277,324.5,1,1,2025-06-10,1314,A,80,6.1NRT,288.47,18.33,D
-13.79027,23.08615,343.82,1.04,1.02,2025-06-10,1314,A,93,6.1NRT,302.47,45.86,D
-8.42301,23.00219,335.87,1,1,2025-06-10,1314,A,88,6.1NRT,296.26,31.95,D
-13.79159,23.07676,323.71,1.04,1.02,2025-06-10,1314,A,80,6.1NRT,300.81,15.83,D
-8.4243,22.99337,339.83,1,1,2025-06-10,1314,A,91,6.1NRT,298.32,38.42,D
-9.25928,17.0882,309.49,2.18,1.43,2025-06-10,1314,A,29,6.1NRT,295.82,11.68,D
-14.03946,20.26246,309.83,1.48,1.2,2025-06-10,1314,A,64,6.1NRT,297.71,11.35,D
-9.26975,17.01117,319.63,2.21,1.44,2025-06-10,1314,A,74,6.1NRT,296.2,38.98,D
-12.56277,29.98009,315.56,2.02,1.38,2025-06-10,1314,A,69,6.1NRT,294.91,26.84,D
-9.40832,15.98196,335.61,2.69,1.57,2025-06-10,1314,A,88,6.1NRT,296.66,129.14,D
-13.75593,21.85925,311.46,1.17,1.08,2025-06-10,1314,A,64,6.1NRT,298.5,6.86,D
-12.73642,28.51922,319.42,1.55,1.23,2025-06-10,1314,A,64,6.1NRT,295.28,22.8,D
-9.41145,15.95849,342.32,2.7,1.57,2025-06-10,1314,A,92,6.1NRT,297.64,174.98,D
-13.70365,19.68494,310.59,1.61,1.25,2025-06-10,1314,A,65,6.1NRT,298.84,13.51,D
-7.65124,28.07399,318.73,1.77,1.3,2025-06-10,1314,A,57,6.1NRT,301.87,17.45,D
-8.0175,25.68045,339.15,1.2,1.09,2025-06-10,1314,A,89,6.1NRT,300.65,45.94,D
-13.64084,20.00487,310.09,1.52,1.22,2025-06-10,1314,A,33,6.1NRT,297.46,9.62,D
-9.28375,16.81129,308.58,2.29,1.47,2025-06-10,1314,A,43,6.1NRT,295.24,14.54,D
-13.64258,19.99121,312.08,1.53,1.22,2025-06-10,1314,A,47,6.1NRT,297.02,13.03,D
-9.28643,16.7913,316.49,2.3,1.47,2025-06-10,1314,A,69,6.1NRT,295.05,34.23,D
-12.24178,29.33733,311.7,1.82,1.32,2025-06-10,1314,A,61,6.1NRT,298.03,14.06,D
-9.29185,16.75088,310.56,2.32,1.47,2025-06-10,1314,A,20,6.1NRT,295.21,17.16,D
-13.6725,19.66607,311.11,1.61,1.25,2025-06-10,1314,A,66,6.1NRT,298.47,13.78,D
-9.29463,16.73019,315.1,2.33,1.48,2025-06-10,1314,A,67,6.1NRT,295.83,31.13,D
-13.63752,19.99922,311.58,1.52,1.22,2025-06-10,1314,A,32,6.1NRT,295.66,11.17,D
-9.4072,15.88421,332.33,2.74,1.58,2025-06-10,1314,A,85,6.1NRT,293.68,114.48,D
-12.55402,27.21555,311.56,1.28,1.12,2025-06-10,1314,A,64,6.1NRT,299.18,9.61,D
-8.8794,19.67817,324.67,1.37,1.16,2025-06-10,1314,A,80,6.1NRT,297.33,26.9,D
-13.7218,18.91278,310.44,1.84,1.33,2025-06-10,1314,A,56,6.1NRT,298.81,16.74,D
-9.25758,16.90935,315.1,2.25,1.45,2025-06-10,1314,A,67,6.1NRT,295.98,30.02,D
-13.80815,18.11422,306.6,2.13,1.42,2025-06-10,1314,A,52,6.1NRT,294.85,16.36,D
-9.26022,16.88959,334.35,2.26,1.46,2025-06-10,1314,A,87,6.1NRT,296.84,100.54,D
-7.78348,27.00888,319.66,1.47,1.2,2025-06-10,1314,A,65,6.1NRT,300.34,17.41,D
-8.12066,24.80429,320.89,1.09,1.04,2025-06-10,1314,A,73,6.1NRT,300.22,13,D
-9.34401,16.04548,321.23,2.65,1.56,2025-06-10,1314,A,76,6.1NRT,293.11,64.72,D
-7.82406,26.6803,316.24,1.39,1.17,2025-06-10,1314,A,64,6.1NRT,298.1,12.63,D
-8.11155,24.80288,327.12,1.09,1.04,2025-06-10,1314,A,80,6.1NRT,300.88,19.55,D
-13.81046,18.09518,316.56,2.14,1.42,2025-06-10,1314,A,74,6.1NRT,297.17,38.53,D
-12.14534,29.30762,306.85,1.82,1.32,2025-06-10,1314,A,40,6.1NRT,294.06,6.6,D
-9.06763,18.05622,311.88,1.81,1.32,2025-06-10,1314,A,56,6.1NRT,297.35,10.43,D
-7.66133,27.64431,313.85,1.64,1.26,2025-06-10,1314,A,47,6.1NRT,300.25,10.51,D
-11.27998,33.157,312.39,3.8,1.82,2025-06-10,1314,A,62,6.1NRT,297.85,35.39,D
-7.7335,27.18938,318.97,1.51,1.21,2025-06-10,1314,A,70,6.1NRT,302.15,14.38,D
-11.97256,29.02146,320.23,1.75,1.3,2025-06-10,1314,A,76,6.1NRT,297.99,30.41,D
-12.00404,28.76232,308.46,1.67,1.27,2025-06-10,1314,A,39,6.1NRT,295.41,8.61,D
-8.03428,25.25102,363.47,1.14,1.06,2025-06-10,1314,A,100,6.1NRT,303.14,106.08,D
-12.94873,22.5805,311.5,1.07,1.03,2025-06-10,1314,A,65,6.1NRT,299.35,4.99,D
-8.03581,25.24093,324.51,1.14,1.06,2025-06-10,1314,A,77,6.1NRT,301.06,16.79,D
-12.99198,22.26973,312.89,1.1,1.05,2025-06-10,1314,A,69,6.1NRT,298.27,6.95,D
-9.15991,17.26245,313.02,2.1,1.41,2025-06-10,1314,A,63,6.1NRT,298.49,14.81,D
-13.36489,19.02358,309,1.78,1.31,2025-06-10,1314,A,42,6.1NRT,297.79,11.84,D
-9.43929,15.06229,311.84,3.19,1.69,2025-06-10,1314,A,59,6.1NRT,297,28.62,D
-12.89307,22.38946,308.47,1.08,1.04,2025-06-10,1314,A,49,6.1NRT,296.16,3.88,D
-6.76297,32.94046,312.12,4.5,1.95,2025-06-10,1314,A,62,6.1NRT,296.3,48.41,D
-12.90532,22.3016,308.39,1.09,1.04,2025-06-10,1314,A,60,6.1NRT,295.97,5.24,D
-8.12759,24.57307,312.87,1.06,1.03,2025-06-10,1314,A,41,6.1NRT,298.94,5.45,D
-11.97813,28.29733,310.3,1.54,1.22,2025-06-10,1314,A,59,6.1NRT,299.02,10.35,D
-8.129,24.56371,330.75,1.06,1.03,2025-06-10,1314,A,83,6.1NRT,299.43,25.41,D
-11.93486,28.49136,318.9,1.6,1.24,2025-06-10,1314,A,74,6.1NRT,298.42,24.09,D
-9.07007,17.85746,313.9,1.88,1.34,2025-06-10,1314,A,56,6.1NRT,297.88,16.36,D
-9.05829,17.8559,314.57,1.88,1.34,2025-06-10,1314,A,63,6.1NRT,297.62,18.05,D
-12.08975,27.48557,317,1.35,1.15,2025-06-10,1314,A,0,6.1NRT,295.48,13.71,D
-9.23577,16.46527,310.94,2.45,1.51,2025-06-10,1314,A,53,6.1NRT,296.64,18.39,D
-11.93012,28.49831,312.62,1.6,1.25,2025-06-10,1314,A,61,6.1NRT,297.68,12.12,D
-11.93239,28.48408,311.64,1.6,1.24,2025-06-10,1314,A,50,6.1NRT,298.14,10.75,D
-7.63031,27.62604,349.52,1.64,1.26,2025-06-10,1314,A,95,6.1NRT,302.43,108.71,D
-9.12042,17.27584,312.55,2.09,1.41,2025-06-10,1314,A,60,6.1NRT,298.32,12.4,D
-11.8624,28.27956,309.99,1.55,1.23,2025-06-10,1314,A,58,6.1NRT,298.85,9.66,D
-12.1814,26.23408,328.82,1.14,1.07,2025-06-10,1314,A,84,6.1NRT,298.25,27.18,D
-8.11738,24.45074,324.94,1.05,1.03,2025-06-10,1314,A,78,6.1NRT,298.8,19.67,D
-9.06052,17.86638,312.51,1.87,1.34,2025-06-10,1314,A,20,6.1NRT,297.14,14.1,D
-13.36757,17.554,314.48,2.32,1.47,2025-06-10,1314,A,71,6.1NRT,297.73,31.88,D
-13.35461,17.55234,353.51,2.32,1.47,2025-06-10,1314,A,97,6.1NRT,299.67,227.99,D
-9.06283,17.84969,314.5,1.88,1.34,2025-06-10,1314,A,45,6.1NRT,297.86,17.08,D
-13.35713,17.5318,312.93,2.33,1.48,2025-06-10,1314,A,67,6.1NRT,297.25,26.93,D
-7.6265,27.6335,333.47,1.64,1.26,2025-06-10,1314,A,85,6.1NRT,301.43,50.98,D
-13.00746,20.18886,312.63,1.45,1.19,2025-06-10,1314,A,45,6.1NRT,295.49,14.33,D
-7.62871,27.61919,344.74,1.64,1.26,2025-06-10,1314,A,92,6.1NRT,301.76,88.93,D
-13.17058,18.48692,323.37,1.95,1.36,2025-06-10,1314,A,81,6.1NRT,300.04,42.62,D
-7.71512,27.05809,324.47,1.48,1.2,2025-06-10,1314,A,77,6.1NRT,300.75,26.08,D
-7.77886,26.64132,313.2,1.39,1.17,2025-06-10,1314,A,46,6.1NRT,298.59,8.93,D
-13.17277,18.46981,319.32,1.95,1.36,2025-06-10,1314,A,74,6.1NRT,299.7,32.4,D
-7.78806,26.58105,315.93,1.37,1.16,2025-06-10,1314,A,63,6.1NRT,299.42,11.77,D
-12.52133,23.18811,309.42,1.02,1.01,2025-06-10,1314,A,51,6.1NRT,293.21,5.93,D
-7.78986,26.56924,321,1.37,1.16,2025-06-10,1314,A,73,6.1NRT,300.48,18.82,D
-12.51246,23.18677,315.86,1.02,1.01,2025-06-10,1314,A,73,6.1NRT,294.13,11.53,D
-6.759,32.93206,311.93,4.5,1.95,2025-06-10,1314,A,60,6.1NRT,296.35,47.39,D
-7.61321,27.64624,321.78,1.65,1.26,2025-06-10,1314,A,74,6.1NRT,301.46,23.2,D
-11.98277,26.26241,308.88,1.15,1.07,2025-06-10,1314,A,58,6.1NRT,296.83,5.01,D
-7.61545,27.63183,324.96,1.64,1.26,2025-06-10,1314,A,78,6.1NRT,301.1,30.61,D
-11.98436,26.25207,324.82,1.15,1.07,2025-06-10,1314,A,81,6.1NRT,298.16,22.56,D
-7.62876,27.54621,318.96,1.62,1.25,2025-06-10,1314,A,71,6.1NRT,299.44,20.67,D
-11.68708,28.08405,310.35,1.51,1.21,2025-06-10,1314,A,58,6.1NRT,299.01,8.21,D
-12.68995,21.3337,323.97,1.21,1.09,2025-06-10,1314,A,80,6.1NRT,298.66,20.19,D
-7.70452,27.05679,327.25,1.48,1.2,2025-06-10,1314,A,80,6.1NRT,300.63,30.81,D
-11.85802,26.87699,317.58,1.25,1.11,2025-06-10,1314,A,73,6.1NRT,298.07,15.7,D
-9.01488,18.02582,317.99,1.82,1.32,2025-06-10,1314,A,71,6.1NRT,296.52,25.67,D
-7.5485,27.98636,319.02,1.75,1.3,2025-06-10,1314,A,71,6.1NRT,300.34,19.85,D
-12.6707,21.33094,328.18,1.21,1.09,2025-06-10,1314,A,68,6.1NRT,299.72,25.48,D
-7.72177,26.87568,320.23,1.44,1.19,2025-06-10,1314,A,72,6.1NRT,300.47,15.62,D
-12.66107,21.32956,319.19,1.21,1.09,2025-06-10,1314,A,76,6.1NRT,299.11,14.93,D
-8.81,19.43656,311.72,1.42,1.18,2025-06-10,1314,A,59,6.1NRT,295.94,9.15,D
-7.57508,27.74436,324.72,1.68,1.27,2025-06-10,1314,A,78,6.1NRT,300.48,33.2,D
-11.89768,26.37564,309.61,1.17,1.08,2025-06-10,1314,A,60,6.1NRT,296.9,6.84,D
-7.56395,27.7425,332.09,1.68,1.27,2025-06-10,1314,A,84,6.1NRT,298.16,50.72,D
-7.58006,27.64085,323.06,1.65,1.26,2025-06-10,1314,A,76,6.1NRT,301.57,25.5,D
-12.37193,22.29597,315.97,1.08,1.04,2025-06-10,1314,A,72,6.1NRT,298.73,8.91,D
-7.58233,27.62651,323.86,1.64,1.26,2025-06-10,1314,A,77,6.1NRT,298.95,27.58,D
-12.37329,22.28629,311.35,1.08,1.04,2025-06-10,1314,A,52,6.1NRT,298.7,4.69,D
-12.2669,22.97267,306.45,1.03,1.01,2025-06-10,1314,A,29,6.1NRT,291.74,4.19,D
-8.4819,21.57149,324.97,1.07,1.03,2025-06-10,1314,A,73,6.1NRT,298.69,16.58,D
-11.51812,27.1398,317.16,1.31,1.14,2025-06-10,1314,A,63,6.1NRT,297.79,15.67,D
-8.95366,18.1314,312,1.78,1.31,2025-06-10,1314,A,60,6.1NRT,296.62,14.56,D
-9.03727,17.49665,323.51,2,1.38,2025-06-10,1314,A,56,6.1NRT,299.11,34.1,D
-11.50817,27.13819,314.59,1.31,1.14,2025-06-10,1314,A,65,6.1NRT,294.47,12.23,D
-11.82766,25.02916,314.89,1.04,1.02,2025-06-10,1314,A,73,6.1NRT,298.38,9.66,D
-9.03958,17.47902,344.95,2.01,1.38,2025-06-10,1314,A,93,6.1NRT,301.9,121.46,D
-9.0419,17.46128,324.76,2.02,1.38,2025-06-10,1314,A,62,6.1NRT,300.44,37.9,D
-12.87836,16.74051,310.21,2.65,1.56,2025-06-10,1314,A,47,6.1NRT,297.29,20.61,D
-10.74263,31.2103,316.47,2.74,1.58,2025-06-10,1314,A,68,6.1NRT,297.05,41,D
-9.11729,16.88126,320.44,2.25,1.45,2025-06-10,1314,A,75,6.1NRT,296.97,44.67,D
-8.47283,21.57014,342.36,1.07,1.03,2025-06-10,1314,A,92,6.1NRT,300.02,43.56,D
-11.70996,25.13117,307.86,1.04,1.02,2025-06-10,1314,A,17,6.1NRT,294.37,5.1,D
-8.47416,21.56071,322.1,1.07,1.03,2025-06-10,1314,A,33,6.1NRT,298.45,12.72,D
-12.00217,23.13847,317.13,1.02,1.01,2025-06-10,1314,A,63,6.1NRT,296.89,10.36,D
-12.00348,23.12938,334.16,1.02,1.01,2025-06-10,1314,A,88,6.1NRT,300.1,30.19,D
-7.54458,27.64995,323.19,1.65,1.26,2025-06-10,1314,A,76,6.1NRT,302.16,24.52,D
-10.73237,31.22586,317.78,2.75,1.59,2025-06-10,1314,A,71,6.1NRT,296.25,43.42,D
-7.59655,27.3266,321.76,1.56,1.23,2025-06-10,1314,A,74,6.1NRT,301.99,22.53,D
-11.3628,27.3444,310.3,1.36,1.15,2025-06-10,1314,A,59,6.1NRT,298.27,7,D
-7.59872,27.31302,317.96,1.55,1.23,2025-06-10,1314,A,69,6.1NRT,301.54,15.73,D
-7.8737,25.56551,314.59,1.19,1.08,2025-06-10,1314,A,59,6.1NRT,295.43,8.16,D
-11.45627,26.67781,308.32,1.23,1.1,2025-06-10,1314,A,54,6.1NRT,295.45,6.98,D
-11.98315,23.14489,312.93,1.02,1.01,2025-06-10,1314,A,62,6.1NRT,295.66,7.38,D
-8.51236,21.22262,315.18,1.11,1.05,2025-06-10,1314,A,67,6.1NRT,298.84,9.03,D
-11.49973,26.33274,313.03,1.18,1.08,2025-06-10,1314,A,67,6.1NRT,298.35,9.64,D
-7.87866,25.47068,332.47,1.17,1.08,2025-06-10,1314,A,80,6.1NRT,296.17,31.92,D
-11.22485,27.8788,314.2,1.48,1.2,2025-06-10,1314,A,54,6.1NRT,299.69,10.64,D
-9.0238,17.31207,339.75,2.07,1.4,2025-06-10,1314,A,90,6.1NRT,299.9,103.89,D
-9.02612,17.29386,316.88,2.08,1.4,2025-06-10,1314,A,70,6.1NRT,298.65,21.68,D
-11.47161,26.26431,309.23,1.17,1.08,2025-06-10,1314,A,43,6.1NRT,297.11,6.68,D
-12.33819,20.14479,311.34,1.42,1.18,2025-06-10,1314,A,35,6.1NRT,297,12.27,D
-7.54267,27.65861,319.29,1.65,1.26,2025-06-10,1314,A,34,6.1NRT,301.2,16.17,D
-12.33986,20.132,346.82,1.43,1.18,2025-06-10,1314,A,94,6.1NRT,301.42,87.64,D
-7.54486,27.64431,319.6,1.65,1.26,2025-06-10,1314,A,36,6.1NRT,302.59,16.16,D
-12.34152,20.11924,372.15,1.43,1.18,2025-06-10,1314,A,100,6.1NRT,304.41,201.18,D
-7.59447,27.32056,325.49,1.56,1.23,2025-06-10,1314,A,79,6.1NRT,302.28,28.55,D
-11.08471,28.52731,314.77,1.66,1.27,2025-06-10,1314,A,65,6.1NRT,299.8,13.65,D
-7.87504,25.46435,314.15,1.17,1.08,2025-06-10,1314,A,34,6.1NRT,298,8.61,D
-11.27984,27.34356,313.52,1.36,1.16,2025-06-10,1314,A,65,6.1NRT,297.81,10.87,D
-7.02843,30.84244,310.2,3.03,1.66,2025-06-10,1314,A,50,6.1NRT,295.88,24.05,D
-12.33112,20.11779,359.11,1.43,1.18,2025-06-10,1314,A,99,6.1NRT,303.02,130.94,D
-7.93719,24.92124,317.2,1.1,1.05,2025-06-10,1314,A,42,6.1NRT,302.84,6.29,D
-12.33278,20.10497,342.14,1.43,1.18,2025-06-10,1314,A,92,6.1NRT,302.3,69.55,D
-9.02115,17.30669,339.47,2.07,1.4,2025-06-10,1314,A,90,6.1NRT,299.61,103.19,D
-11.28257,27.33838,314.79,1.36,1.16,2025-06-10,1314,A,65,6.1NRT,297.81,12.76,D
-7.51618,27.61007,317.56,1.64,1.26,2025-06-10,1314,A,38,6.1NRT,299.64,14.52,D
-12.33401,20.12574,337.96,1.43,1.18,2025-06-10,1314,A,90,6.1NRT,301.03,59.37,D
-8.95455,17.70962,315.02,1.92,1.35,2025-06-10,1314,A,66,6.1NRT,297.2,18.49,D
-12.33576,20.11297,362.67,1.43,1.18,2025-06-10,1314,A,100,6.1NRT,305.59,148.4,D
-8.98246,17.50197,335.96,2,1.38,2025-06-10,1314,A,88,6.1NRT,299.89,82.94,D
-9.1907,15.8186,317.14,2.75,1.59,2025-06-10,1314,A,68,6.1NRT,296.97,41.76,D
-11.35173,26.82592,312.71,1.26,1.12,2025-06-10,1314,A,48,6.1NRT,296.81,10.66,D
-9.27684,15.14547,313.54,3.13,1.68,2025-06-10,1314,A,63,6.1NRT,297.06,32.49,D
-12.06471,21.92634,347.38,1.11,1.05,2025-06-10,1314,A,94,6.1NRT,300.52,60.11,D
-7.42771,28.02493,313.88,1.77,1.3,2025-06-10,1314,A,48,6.1NRT,297.45,13.81,D
-11.39158,26.4396,308.13,1.2,1.09,2025-06-10,1314,A,29,6.1NRT,296.73,7.09,D
-12.05546,21.92499,318.13,1.11,1.05,2025-06-10,1314,A,74,6.1NRT,298.58,12.36,D
-7.5254,27.4083,317.35,1.58,1.24,2025-06-10,1314,A,66,6.1NRT,300.49,14.41,D
-11.91468,22.79214,312.08,1.04,1.02,2025-06-10,1314,A,65,6.1NRT,297.65,6.08,D
-11.916,22.7829,312.47,1.04,1.02,2025-06-10,1314,A,66,6.1NRT,297.5,6.56,D
-7.52757,27.3945,314.99,1.58,1.24,2025-06-10,1314,A,53,6.1NRT,299.62,10.34,D
-12.11497,21.3572,313.55,1.19,1.09,2025-06-10,1314,A,68,6.1NRT,296.65,9.99,D
-7.92564,24.81087,371.16,1.09,1.04,2025-06-10,1314,A,100,6.1NRT,305.87,125.74,D
-7.92708,24.80133,341.84,1.09,1.04,2025-06-10,1314,A,91,6.1NRT,302.35,42.18,D
-11.90706,22.78157,309.91,1.04,1.02,2025-06-10,1314,A,39,6.1NRT,296.64,4.48,D
-12.10542,21.35583,330.5,1.19,1.09,2025-06-10,1314,A,85,6.1NRT,296.88,32.2,D
-6.87681,31.30264,315.2,3.32,1.72,2025-06-10,1314,A,60,6.1NRT,297.16,42.73,D
-7.48312,27.60442,317.85,1.64,1.26,2025-06-10,1314,A,45,6.1NRT,300.17,16.03,D
-12.6918,16.77705,311,2.62,1.55,2025-06-10,1314,A,63,6.1NRT,298.12,24.2,D
-7.91652,24.80941,351.17,1.09,1.04,2025-06-10,1314,A,96,6.1NRT,306.32,61.97,D
-12.09588,21.35446,328.84,1.19,1.09,2025-06-10,1314,A,84,6.1NRT,295.74,29.66,D
-7.91795,24.7999,333.61,1.09,1.04,2025-06-10,1314,A,85,6.1NRT,301.8,26.5,D
-11.21266,27.19216,320.17,1.33,1.14,2025-06-10,1314,A,64,6.1NRT,299.43,18.29,D
-8.4626,21.05879,320.41,1.13,1.06,2025-06-10,1314,A,75,6.1NRT,299.05,14.78,D
-11.21317,27.18558,322.54,1.33,1.14,2025-06-10,1314,A,78,6.1NRT,299.51,21.99,D
-11.225,27.04322,327.61,1.31,1.13,2025-06-10,1314,A,83,6.1NRT,299.49,29.8,D
-9.01336,16.9816,317.01,2.2,1.44,2025-06-10,1314,A,70,6.1NRT,298.85,27.95,D
-11.22678,27.03173,315.63,1.3,1.13,2025-06-10,1314,A,69,6.1NRT,297.8,11.69,D
-9.08689,16.41122,330.55,2.46,1.51,2025-06-10,1314,A,84,6.1NRT,296.39,91.99,D
-6.85691,31.32889,312.75,3.34,1.72,2025-06-10,1314,A,38,6.1NRT,295.52,31.91,D
